file,class,method,variable,usage
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testIsAsciiPrintable_char/0,i,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testIsAsciiAlphaLower_char/0,i,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testToString_char/0,str,8
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testToString_char/0,str2,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testToString_char/0,i,12
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testIsAsciiAlpha_char/0,i,8
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testToCharacterObject_char/0,ch,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testToCharacterObject_char/0,i,12
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testToCharacterObject_char/0,ch2,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testIsAsciiAlphanumeric_char/0,i,10
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testToUnicodeEscaped_char/0,str,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testToUnicodeEscaped_char/0,val,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testToUnicodeEscaped_char/0,i,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testIsAscii_char/0,i,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testIsAsciiNumeric_char/0,i,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,testConstructor/0,cons,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$Finite$WithoutMessage,shouldThrowIllegalArgumentExceptionWithDefaultMessageForPositiveInfinity/0,ex,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$Finite$WithoutMessage,shouldThrowIllegalArgumentExceptionWithDefaultMessageForNaN/0,ex,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$Finite$WithoutMessage,shouldThrowIllegalArgumentExceptionWithDefaultMessageForNegativeInfinity/0,ex,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnescaper.java,org.apache.commons.lang3.text.translate.UnicodeUnescaper,"translate/3[java.lang.CharSequence,int,java.io.Writer]",input,11
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnescaper.java,org.apache.commons.lang3.text.translate.UnicodeUnescaper,"translate/3[java.lang.CharSequence,int,java.io.Writer]",index,11
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnescaper.java,org.apache.commons.lang3.text.translate.UnicodeUnescaper,"translate/3[java.lang.CharSequence,int,java.io.Writer]",i,10
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnescaper.java,org.apache.commons.lang3.text.translate.UnicodeUnescaper,"translate/3[java.lang.CharSequence,int,java.io.Writer]",unicode,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnescaper.java,org.apache.commons.lang3.text.translate.UnicodeUnescaper,"translate/3[java.lang.CharSequence,int,java.io.Writer]",nfe,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnescaper.java,org.apache.commons.lang3.text.translate.UnicodeUnescaper,"translate/3[java.lang.CharSequence,int,java.io.Writer]",value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnescaper.java,org.apache.commons.lang3.text.translate.UnicodeUnescaper,"translate/3[java.lang.CharSequence,int,java.io.Writer]",out,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testNullTripleTyped/0,triple,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testEmptyArrayLength/0,empty,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfHashMap/0,key1,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfHashMap/0,o1,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfHashMap/0,o2,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfHashMap/0,o3,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfHashMap/0,value1,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfHashMap/0,map,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testEquals/0,p,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testTripleOf/0,triple2,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testTripleOf/0,triple,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testEmptyArrayGenerics/0,empty,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfTreeMap/0,entry,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfTreeMap/0,item,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfTreeMap/0,expected,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfTreeMap/0,it,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testUseAsKeyOfTreeMap/0,map,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testOfNonNull/0,pair,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testBasic/0,triple2,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testBasic/0,triple,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testSerialization/0,origTriple,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,org.apache.commons.lang3.tuple.ImmutableTripleTest,testSerialization/0,deserializedTriple,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\reflect\TypeUtils.java,org.apache.commons.lang3.reflect.TypeUtils$WildcardTypeImpl,hashCode/0,result,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\reflect\TypeUtils.java,org.apache.commons.lang3.reflect.TypeUtils$WildcardTypeImpl,equals/1[java.lang.Object],obj,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\reflect\TypeUtils.java,org.apache.commons.lang3.reflect.TypeUtils$WildcardTypeImpl,"WildcardTypeImpl/2[java.lang.reflect.Type[],java.lang.reflect.Type[]]",upperBounds,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\reflect\TypeUtils.java,org.apache.commons.lang3.reflect.TypeUtils$WildcardTypeImpl,"WildcardTypeImpl/2[java.lang.reflect.Type[],java.lang.reflect.Type[]]",lowerBounds,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\exception\AbstractExceptionContextTest.java,org.apache.commons.lang3.exception.AbstractExceptionContextTest,testGetContextLabels/0,labels,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\exception\AbstractExceptionContextTest.java,org.apache.commons.lang3.exception.AbstractExceptionContextTest,testSetContextValue/0,message,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\exception\AbstractExceptionContextTest.java,org.apache.commons.lang3.exception.AbstractExceptionContextTest,testSetContextValue/0,contextMessage,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\exception\AbstractExceptionContextTest.java,org.apache.commons.lang3.exception.AbstractExceptionContextTest,testGetContextEntries/0,entries,7
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\exception\AbstractExceptionContextTest.java,org.apache.commons.lang3.exception.AbstractExceptionContextTest,testJavaSerialization/0,clone,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\exception\AbstractExceptionContextTest.java,org.apache.commons.lang3.exception.AbstractExceptionContextTest,testAddContextValue/0,message,7
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\exception\AbstractExceptionContextTest.java,org.apache.commons.lang3.exception.AbstractExceptionContextTest,testAddContextValue/0,contextMessage,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\FastDateFormatTest.java,org.apache.commons.lang3.time.FastDateFormatTest,test_changeDefault_Locale_DateTimeInstance/0,format3,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\FastDateFormatTest.java,org.apache.commons.lang3.time.FastDateFormatTest,test_changeDefault_Locale_DateTimeInstance/0,format2,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\FastDateFormatTest.java,org.apache.commons.lang3.time.FastDateFormatTest,test_changeDefault_Locale_DateTimeInstance/0,format1,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\FastDateFormatTest.java,org.apache.commons.lang3.time.FastDateFormatTest,test_getInstance_String_TimeZone/0,format6,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\FastDateFormatTest.java,org.apache.commons.lang3.time.FastDateFormatTest,test_getInstance_String_TimeZone/0,format5,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\FastDateFormatTest.java,org.apache.commons.lang3.time.FastDateFormatTest,test_getInstance_String_TimeZone/0,format4,2
